image_path,label,code,date,future_return
data\images\train\hk.00005\2022-05-06.png,0,hk.00005,2022-05-06,-0.022448979591836764
data\images\train\hk.00005\2022-05-10.png,0,hk.00005,2022-05-10,0.003095975232198113
data\images\train\hk.00005\2022-05-11.png,0,hk.00005,2022-05-11,-0.0010330578512396107
data\images\train\hk.00005\2022-05-12.png,0,hk.00005,2022-05-12,0.01711229946524058
data\images\train\hk.00005\2022-05-13.png,0,hk.00005,2022-05-13,0.014659685863874405
data\images\train\hk.00005\2022-05-16.png,0,hk.00005,2022-05-16,0.011482254697286101
data\images\train\hk.00005\2022-05-17.png,0,hk.00005,2022-05-17,0.01646090534979418
data\images\train\hk.00005\2022-05-18.png,1,hk.00005,2022-05-18,0.05377456049638059
data\images\train\hk.00005\2022-05-19.png,1,hk.00005,2022-05-19,0.07676130389064155
data\images\train\hk.00005\2022-05-20.png,1,hk.00005,2022-05-20,0.07223942208462332
data\images\train\hk.00005\2022-05-23.png,1,hk.00005,2022-05-23,0.08152734778121766
data\images\train\hk.00005\2022-05-24.png,1,hk.00005,2022-05-24,0.05465587044534419
data\images\train\hk.00005\2022-05-25.png,1,hk.00005,2022-05-25,0.030421982335623102
data\images\train\hk.00005\2022-05-26.png,1,hk.00005,2022-05-26,0.02148437499999989
data\images\train\hk.00005\2022-05-27.png,0,hk.00005,2022-05-27,0.013474494706448426
data\images\train\hk.00005\2022-05-30.png,0,hk.00005,2022-05-30,-0.01240458015267173
data\images\train\hk.00005\2022-05-31.png,0,hk.00005,2022-05-31,-0.016314779270633423
data\images\train\hk.00005\2022-06-01.png,0,hk.00005,2022-06-01,-0.03619047619047616
data\images\train\hk.00005\2022-06-02.png,0,hk.00005,2022-06-02,-0.044933078393881346
data\images\train\hk.00005\2022-06-06.png,0,hk.00005,2022-06-06,-0.07502374169040828
data\images\train\hk.00005\2022-06-07.png,0,hk.00005,2022-06-07,-0.04251207729468605
data\images\train\hk.00005\2022-06-08.png,0,hk.00005,2022-06-08,-0.026341463414634173
data\images\train\hk.00005\2022-06-09.png,0,hk.00005,2022-06-09,-0.01581027667984198
data\images\train\hk.00005\2022-06-10.png,0,hk.00005,2022-06-10,-0.006006006006006091
data\images\train\hk.00005\2022-06-13.png,0,hk.00005,2022-06-13,0.01745379876796703
data\images\train\hk.00005\2022-06-14.png,1,hk.00005,2022-06-14,0.037336024217961686
data\images\train\hk.00005\2022-06-15.png,0,hk.00005,2022-06-15,0.015030060120240482
data\images\train\hk.00005\2022-06-16.png,0,hk.00005,2022-06-16,0.017068273092369506
data\images\train\hk.00005\2022-06-17.png,1,hk.00005,2022-06-17,0.023162134944612257
data\images\train\hk.00005\2022-06-20.png,1,hk.00005,2022-06-20,0.04540867810292634
data\images\train\hk.00005\2022-06-21.png,0,hk.00005,2022-06-21,0.012645914396887132
data\images\train\hk.00005\2022-06-22.png,1,hk.00005,2022-06-22,0.024679170779861797
data\images\train\hk.00005\2022-06-23.png,0,hk.00005,2022-06-23,0.019743336623889437
data\images\train\hk.00005\2022-06-24.png,0,hk.00005,2022-06-24,0.00885826771653549
data\images\train\hk.00005\2022-06-27.png,0,hk.00005,2022-06-27,-0.017374517374517347
data\images\train\hk.00005\2022-06-28.png,0,hk.00005,2022-06-28,-0.05667627281460127
data\images\train\hk.00005\2022-06-29.png,0,hk.00005,2022-06-29,-0.04335260115606936
data\images\train\hk.00005\2022-06-30.png,0,hk.00005,2022-06-30,-0.035818005808325296
data\images\train\hk.00005\2022-07-04.png,0,hk.00005,2022-07-04,-0.04390243902439024
data\images\train\hk.00005\2022-07-05.png,0,hk.00005,2022-07-05,-0.03634577603143421
data\images\train\hk.00005\2022-07-06.png,0,hk.00005,2022-07-06,0.0
data\images\train\hk.00005\2022-07-07.png,0,hk.00005,2022-07-07,-0.013091641490433003
data\images\train\hk.00005\2022-07-08.png,0,hk.00005,2022-07-08,-0.04216867469879507
data\images\train\hk.00005\2022-07-11.png,0,hk.00005,2022-07-11,0.003061224489795889
data\images\train\hk.00005\2022-07-12.png,0,hk.00005,2022-07-12,-0.0050968399592252805
data\images\train\hk.00005\2022-07-13.png,0,hk.00005,2022-07-13,0.003054989816700582
data\images\train\hk.00005\2022-07-14.png,0,hk.00005,2022-07-14,-0.01632653061224484
data\images\train\hk.00005\2022-07-15.png,0,hk.00005,2022-07-15,0.018867924528301855
data\images\train\hk.00005\2022-07-18.png,0,hk.00005,2022-07-18,-0.006103763987792415
data\images\train\hk.00005\2022-07-19.png,1,hk.00005,2022-07-19,0.02663934426229517
data\images\train\hk.00005\2022-07-20.png,0,hk.00005,2022-07-20,0.013197969543147179
data\images\train\hk.00005\2022-07-21.png,1,hk.00005,2022-07-21,0.02904564315352694
data\images\train\hk.00005\2022-07-22.png,0,hk.00005,2022-07-22,0.01646090534979418
data\images\train\hk.00005\2022-07-25.png,1,hk.00005,2022-07-25,0.06141248720573183
data\images\train\hk.00005\2022-07-26.png,0,hk.00005,2022-07-26,0.017964071856287397
data\images\train\hk.00005\2022-07-27.png,1,hk.00005,2022-07-27,0.022044088176352734
data\images\train\hk.00005\2022-07-28.png,1,hk.00005,2022-07-28,0.04032258064516129
data\images\train\hk.00005\2022-07-29.png,1,hk.00005,2022-07-29,0.034412955465587106
data\images\train\hk.00005\2022-08-01.png,0,hk.00005,2022-08-01,-0.0009643201542913069
data\images\train\hk.00005\2022-08-02.png,1,hk.00005,2022-08-02,0.02156862745098042
data\images\train\hk.00005\2022-08-03.png,0,hk.00005,2022-08-03,0.018627450980392212
data\images\train\hk.00005\2022-08-04.png,0,hk.00005,2022-08-04,0.01744186046511625
data\images\train\hk.00005\2022-08-05.png,1,hk.00005,2022-08-05,0.029354207436399216
data\images\train\hk.00005\2022-08-08.png,0,hk.00005,2022-08-08,0.007722007722007832
data\images\train\hk.00005\2022-08-09.png,0,hk.00005,2022-08-09,-0.0047984644913627635
data\images\train\hk.00005\2022-08-10.png,0,hk.00005,2022-08-10,0.0
data\images\train\hk.00005\2022-08-11.png,0,hk.00005,2022-08-11,-0.03904761904761899
data\images\train\hk.00005\2022-08-12.png,0,hk.00005,2022-08-12,-0.04277566539923954
data\images\train\hk.00005\2022-08-15.png,0,hk.00005,2022-08-15,-0.055555555555555663
data\images\train\hk.00005\2022-08-16.png,0,hk.00005,2022-08-16,-0.054001928640308665
data\images\train\hk.00005\2022-08-17.png,0,hk.00005,2022-08-17,-0.06544754571703572
data\images\train\hk.00005\2022-08-18.png,0,hk.00005,2022-08-18,-0.027750247770069486
data\images\train\hk.00005\2022-08-19.png,0,hk.00005,2022-08-19,-0.024826216484607744
data\images\train\hk.00005\2022-08-22.png,0,hk.00005,2022-08-22,-0.011156186612576008
data\images\train\hk.00005\2022-08-23.png,0,hk.00005,2022-08-23,0.0020387359836901413
data\images\train\hk.00005\2022-08-24.png,0,hk.00005,2022-08-24,0.0010298661174048252
data\images\train\hk.00005\2022-08-25.png,0,hk.00005,2022-08-25,-0.01630988786952084
data\images\train\hk.00005\2022-08-26.png,0,hk.00005,2022-08-26,-0.020366598778004074
data\images\train\hk.00005\2022-08-29.png,0,hk.00005,2022-08-29,-0.019487179487179547
data\images\train\hk.00005\2022-08-30.png,0,hk.00005,2022-08-30,-0.007121057985757913
data\images\train\hk.00005\2022-08-31.png,0,hk.00005,2022-08-31,-0.016460905349794327
data\images\train\hk.00005\2022-09-01.png,0,hk.00005,2022-09-01,-0.013471502590673546
data\images\train\hk.00005\2022-09-02.png,0,hk.00005,2022-09-02,-0.001039501039501128
data\images\train\hk.00005\2022-09-05.png,1,hk.00005,2022-09-05,0.02196652719665281
data\images\train\hk.00005\2022-09-06.png,0,hk.00005,2022-09-06,-0.024590163934426142
data\images\train\hk.00005\2022-09-07.png,0,hk.00005,2022-09-07,-0.008368200836820055
data\images\train\hk.00005\2022-09-08.png,0,hk.00005,2022-09-08,0.0
data\images\train\hk.00005\2022-09-09.png,0,hk.00005,2022-09-09,-0.007284079084287083
data\images\train\hk.00005\2022-09-13.png,0,hk.00005,2022-09-13,-0.010235414534288638
data\images\train\hk.00005\2022-09-14.png,0,hk.00005,2022-09-14,-0.004201680672268967
data\images\train\hk.00005\2022-09-15.png,0,hk.00005,2022-09-15,-0.035864978902953495
data\images\train\hk.00005\2022-09-16.png,0,hk.00005,2022-09-16,-0.03991596638655459
data\images\train\hk.00005\2022-09-19.png,0,hk.00005,2022-09-19,-0.11425576519916147
data\images\train\hk.00005\2022-09-20.png,0,hk.00005,2022-09-20,-0.12202688728024816
data\images\train\hk.00005\2022-09-21.png,0,hk.00005,2022-09-21,-0.1561181434599156
data\images\train\hk.00005\2022-09-22.png,0,hk.00005,2022-09-22,-0.1159737417943108
data\images\train\hk.00005\2022-09-23.png,0,hk.00005,2022-09-23,-0.09737417943107227
data\images\train\hk.00005\2022-09-26.png,0,hk.00005,2022-09-26,-0.0449704142011834
data\images\train\hk.00005\2022-09-27.png,0,hk.00005,2022-09-27,0.004711425206124752
data\images\train\hk.00005\2022-09-28.png,1,hk.00005,2022-09-28,0.05625
data\images\train\hk.00005\2022-09-29.png,1,hk.00005,2022-09-29,0.021039603960396076
data\images\train\hk.00005\2022-09-30.png,0,hk.00005,2022-09-30,-0.021818181818181785
data\images\train\hk.00005\2022-10-03.png,0,hk.00005,2022-10-03,-0.016109045848822764
data\images\train\hk.00005\2022-10-05.png,0,hk.00005,2022-10-05,-0.09261430246189908
data\images\train\hk.00005\2022-10-06.png,0,hk.00005,2022-10-06,-0.08284023668639054
data\images\train\hk.00005\2022-10-07.png,0,hk.00005,2022-10-07,-0.016969696969697037
data\images\train\hk.00005\2022-10-10.png,0,hk.00005,2022-10-10,0.019826517967781836
data\images\train\hk.00005\2022-10-11.png,1,hk.00005,2022-10-11,0.06297229219143577
data\images\train\hk.00005\2022-10-12.png,1,hk.00005,2022-10-12,0.07622739018087844
data\images\train\hk.00005\2022-10-13.png,1,hk.00005,2022-10-13,0.07870967741935476
data\images\train\hk.00005\2022-10-14.png,1,hk.00005,2022-10-14,0.02466091245376079
data\images\train\hk.00005\2022-10-17.png,1,hk.00005,2022-10-17,0.023086269744836036
data\images\train\hk.00005\2022-10-18.png,0,hk.00005,2022-10-18,-0.05331753554502369
data\images\train\hk.00005\2022-10-19.png,0,hk.00005,2022-10-19,-0.033613445378151224
data\images\train\hk.00005\2022-10-20.png,0,hk.00005,2022-10-20,-0.026315789473684077
data\images\train\hk.00005\2022-10-21.png,0,hk.00005,2022-10-21,-0.036101083032490974
data\images\train\hk.00005\2022-10-24.png,0,hk.00005,2022-10-24,-0.0439429928741093
data\images\train\hk.00005\2022-10-25.png,1,hk.00005,2022-10-25,0.027534418022528016
data\images\train\hk.00005\2022-10-26.png,1,hk.00005,2022-10-26,0.028571428571428536
data\images\train\hk.00005\2022-10-27.png,0,hk.00005,2022-10-27,-0.009828009828009967
data\images\train\hk.00005\2022-10-28.png,1,hk.00005,2022-10-28,0.034956304619226115
data\images\train\hk.00005\2022-10-31.png,1,hk.00005,2022-10-31,0.06832298136645963
data\images\train\hk.00005\2022-11-01.png,1,hk.00005,2022-11-01,0.047503045066991545
data\images\train\hk.00005\2022-11-02.png,1,hk.00005,2022-11-02,0.038647342995169115
data\images\train\hk.00005\2022-11-03.png,1,hk.00005,2022-11-03,0.05459057071960305
data\images\train\hk.00005\2022-11-04.png,1,hk.00005,2022-11-04,0.04704463208685152
data\images\train\hk.00005\2022-11-07.png,0,hk.00005,2022-11-07,0.015116279069767409
data\images\train\hk.00005\2022-11-08.png,1,hk.00005,2022-11-08,0.0395348837209303
data\images\train\hk.00005\2022-11-09.png,1,hk.00005,2022-11-09,0.03139534883720933
data\images\train\hk.00005\2022-11-10.png,1,hk.00005,2022-11-10,0.043529411764705914
data\images\train\hk.00005\2022-11-11.png,0,hk.00005,2022-11-11,0.01728110599078341
data\images\train\hk.00005\2022-11-14.png,0,hk.00005,2022-11-14,0.01603665521191301
data\images\train\hk.00005\2022-11-15.png,0,hk.00005,2022-11-15,0.0011185682326621288
data\images\train\hk.00005\2022-11-16.png,0,hk.00005,2022-11-16,0.019165727170236783
data\images\train\hk.00005\2022-11-17.png,1,hk.00005,2022-11-17,0.037204058624577194
data\images\train\hk.00005\2022-11-18.png,1,hk.00005,2022-11-18,0.041902604756511926
data\images\train\hk.00005\2022-11-21.png,1,hk.00005,2022-11-21,0.02818489289740699
data\images\train\hk.00005\2022-11-22.png,1,hk.00005,2022-11-22,0.0335195530726257
data\images\train\hk.00005\2022-11-23.png,1,hk.00005,2022-11-23,0.04535398230088489
data\images\train\hk.00005\2022-11-24.png,1,hk.00005,2022-11-24,0.02826086956521733
data\images\train\hk.00005\2022-11-25.png,0,hk.00005,2022-11-25,0.019565217391304318
data\images\train\hk.00005\2022-11-28.png,1,hk.00005,2022-11-28,0.03508771929824565
data\images\train\hk.00005\2022-11-29.png,1,hk.00005,2022-11-29,0.023783783783783815
data\images\train\hk.00005\2022-11-30.png,0,hk.00005,2022-11-30,-0.012698412698412728
data\images\train\hk.00005\2022-12-01.png,0,hk.00005,2022-12-01,-0.005285412262156448
data\images\train\hk.00005\2022-12-02.png,0,hk.00005,2022-12-02,0.006396588486140816
data\images\train\hk.00005\2022-12-05.png,0,hk.00005,2022-12-05,0.00847457627118641
data\images\train\hk.00005\2022-12-06.png,0,hk.00005,2022-12-06,0.007391763463569195
data\images\train\hk.00005\2022-12-07.png,1,hk.00005,2022-12-07,0.030010718113611976
data\images\train\hk.00005\2022-12-08.png,0,hk.00005,2022-12-08,0.003188097768331683
data\images\train\hk.00005\2022-12-09.png,0,hk.00005,2022-12-09,-0.00423728813559328
data\images\train\hk.00005\2022-12-12.png,0,hk.00005,2022-12-12,-0.01365546218487392
data\images\train\hk.00005\2022-12-13.png,0,hk.00005,2022-12-13,-0.01991614255765205
data\images\train\hk.00005\2022-12-14.png,0,hk.00005,2022-12-14,-0.011446409989594114
data\images\train\hk.00005\2022-12-15.png,1,hk.00005,2022-12-15,0.0211864406779661
data\images\train\hk.00005\2022-12-16.png,0,hk.00005,2022-12-16,0.019148936170212735
data\images\train\hk.00005\2022-12-19.png,1,hk.00005,2022-12-19,0.0330138445154419
data\images\train\hk.00005\2022-12-20.png,1,hk.00005,2022-12-20,0.035294117647058795
data\images\train\hk.00005\2022-12-21.png,1,hk.00005,2022-12-21,0.022105263157894676
data\images\train\hk.00005\2022-12-22.png,0,hk.00005,2022-12-22,0.01037344398340249
data\images\train\hk.00005\2022-12-23.png,1,hk.00005,2022-12-23,0.04384133611691026
data\images\train\hk.00005\2022-12-28.png,1,hk.00005,2022-12-28,0.05670103092783505
data\images\train\hk.00005\2022-12-29.png,1,hk.00005,2022-12-29,0.07851239669421496
data\images\train\hk.00005\2022-12-30.png,1,hk.00005,2022-12-30,0.09783728115345006
data\images\train\hk.00005\2023-01-03.png,1,hk.00005,2023-01-03,0.09445585215605737
data\images\train\hk.00005\2023-01-04.png,1,hk.00005,2023-01-04,0.07299999999999997
data\images\train\hk.00005\2023-01-05.png,1,hk.00005,2023-01-05,0.055609756097561004
data\images\train\hk.00005\2023-01-06.png,1,hk.00005,2023-01-06,0.06321839080459764
data\images\train\hk.00005\2023-01-09.png,1,hk.00005,2023-01-09,0.06285178236397751
data\images\train\hk.00005\2023-01-10.png,1,hk.00005,2023-01-10,0.06285178236397751
data\images\train\hk.00005\2023-01-11.png,1,hk.00005,2023-01-11,0.05871388630009317
data\images\train\hk.00005\2023-01-12.png,1,hk.00005,2023-01-12,0.0471349353049907
data\images\train\hk.00005\2023-01-13.png,1,hk.00005,2023-01-13,0.0252252252252252
data\images\train\hk.00005\2023-01-16.png,1,hk.00005,2023-01-16,0.02206531332744925
data\images\train\hk.00005\2023-01-17.png,1,hk.00005,2023-01-17,0.022947925860547294
data\images\train\hk.00005\2023-01-18.png,0,hk.00005,2023-01-18,0.018485915492957822
data\images\train\hk.00005\2023-01-19.png,1,hk.00005,2023-01-19,0.022947925860547294
data\images\train\hk.00005\2023-01-20.png,0,hk.00005,2023-01-20,0.0026362038664323123
data\images\train\hk.00005\2023-01-26.png,0,hk.00005,2023-01-26,-0.004317789291882556
data\images\train\hk.00005\2023-01-27.png,0,hk.00005,2023-01-27,-0.03537532355478868
data\images\train\hk.00005\2023-01-30.png,0,hk.00005,2023-01-30,-0.021607605877268798
data\images\train\hk.00005\2023-01-31.png,0,hk.00005,2023-01-31,-0.02329594477998277
data\images\train\hk.00005\2023-02-01.png,0,hk.00005,2023-02-01,0.013146362839614375
data\images\train\hk.00005\2023-02-02.png,0,hk.00005,2023-02-02,0.006071118820468368
data\images\train\hk.00005\2023-02-03.png,1,hk.00005,2023-02-03,0.03756708407871201
data\images\train\hk.00005\2023-02-06.png,1,hk.00005,2023-02-06,0.020318021201413402
data\images\train\hk.00005\2023-02-07.png,1,hk.00005,2023-02-07,0.02826855123674914
data\images\train\hk.00005\2023-02-08.png,0,hk.00005,2023-02-08,-0.004325259515570935
data\images\train\hk.00005\2023-02-09.png,0,hk.00005,2023-02-09,0.0017241379310345072
data\images\train\hk.00005\2023-02-10.png,0,hk.00005,2023-02-10,0.0034482758620690145
data\images\train\hk.00005\2023-02-13.png,0,hk.00005,2023-02-13,0.017316017316017316
data\images\train\hk.00005\2023-02-14.png,0,hk.00005,2023-02-14,-0.010309278350515488
data\images\train\hk.00005\2023-02-15.png,1,hk.00005,2023-02-15,0.053866203301477004
data\images\train\hk.00005\2023-02-16.png,1,hk.00005,2023-02-16,0.021514629948364887
data\images\train\hk.00005\2023-02-17.png,1,hk.00005,2023-02-17,0.023195876288659694
data\images\train\hk.00005\2023-02-20.png,0,hk.00005,2023-02-20,0.005106382978723356
data\images\train\hk.00005\2023-02-21.png,1,hk.00005,2023-02-21,0.029513888888888815
data\images\train\hk.00005\2023-02-22.png,0,hk.00005,2023-02-22,-0.006595218466611683
data\images\train\hk.00005\2023-02-23.png,0,hk.00005,2023-02-23,-0.01853411962931763
data\images\train\hk.00005\2023-02-24.png,0,hk.00005,2023-02-24,-0.026028547439126738
data\images\train\hk.00005\2023-02-27.png,0,hk.00005,2023-02-27,-0.015241320914479231
data\images\train\hk.00005\2023-02-28.png,0,hk.00005,2023-02-28,-0.015177065767284968
data\images\train\hk.00005\2023-03-01.png,0,hk.00005,2023-03-01,-0.038174273858921116
data\images\train\hk.00005\2023-03-02.png,0,hk.00005,2023-03-02,0.00515021459227463
data\images\train\hk.00005\2023-03-03.png,0,hk.00005,2023-03-03,-0.027586206896551748
data\images\train\hk.00005\2023-03-06.png,0,hk.00005,2023-03-06,-0.03181427343078248
data\images\train\hk.00005\2023-03-07.png,0,hk.00005,2023-03-07,-0.08133561643835617
data\images\train\hk.00005\2023-03-08.png,0,hk.00005,2023-03-08,-0.04745470232959448
data\images\train\hk.00005\2023-03-09.png,0,hk.00005,2023-03-09,-0.0794192997438087
data\images\train\hk.00005\2023-03-10.png,0,hk.00005,2023-03-10,-0.04609929078014187
data\images\train\hk.00005\2023-03-13.png,0,hk.00005,2023-03-13,-0.10390763765541731
data\images\train\hk.00005\2023-03-14.png,0,hk.00005,2023-03-14,-0.032618825722274
data\images\train\hk.00005\2023-03-15.png,0,hk.00005,2023-03-15,-0.030797101449275412
data\images\train\hk.00005\2023-03-16.png,0,hk.00005,2023-03-16,-0.003710575139146489
data\images\train\hk.00005\2023-03-17.png,0,hk.00005,2023-03-17,-0.030669144981412613
data\images\train\hk.00005\2023-03-20.png,1,hk.00005,2023-03-20,0.023785926660059378
data\images\train\hk.00005\2023-03-21.png,0,hk.00005,2023-03-21,0.014450867052023121
data\images\train\hk.00005\2023-03-22.png,0,hk.00005,2023-03-22,-0.010280373831775647
data\images\train\hk.00005\2023-03-23.png,0,hk.00005,2023-03-23,0.0018621973929235439
data\images\train\hk.00005\2023-03-24.png,1,hk.00005,2023-03-24,0.020134228187919545
data\images\train\hk.00005\2023-03-27.png,1,hk.00005,2023-03-27,0.0493707647628268
data\images\train\hk.00005\2023-03-28.png,1,hk.00005,2023-03-28,0.03798670465337132
data\images\train\hk.00005\2023-03-29.png,1,hk.00005,2023-03-29,0.02360717658168083
data\images\train\hk.00005\2023-03-30.png,0,hk.00005,2023-03-30,0.01858736059479554
